,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,Travel company,Name,VIP,RoomService,FoodCourt,Travel Outcome
1510,1603_01,Earth,False,F/317/P,TRAPPIST-1e,42.0,Blue Horizon,Tyle Carreralend,False,0.0,594.0,Failed to reach
1511,1603_02,Earth,True,G/256/P,TRAPPIST-1e,7.0,Tulsa Inc,Card Carreralend,False,0.0,0.0,Succesfully reached Destination
1512,1603_03,Earth,False,G/256/P,55 Cancri e,7.0,Tulsa Inc,Dessie Carreralend,False,0.0,0.0,Succesfully reached Destination
1513,1604_01,Earth,False,G/257/P,TRAPPIST-1e,24.0,Tulsa Inc,Dellie Rostarks,False,2.0,3.0,Succesfully reached Destination
1514,1606_01,Europa,False,E/116/S,TRAPPIST-1e,20.0,Tulsa Inc,Furuson Oilloody,False,13.0,817.0,Reached wrong destination
1515,1608_01,Earth,False,F/319/P,TRAPPIST-1e,24.0,Blue Horizon,Glena Dicksons,False,1158.0,193.0,Succesfully reached Destination
1516,1611_01,Earth,False,G/248/S,TRAPPIST-1e,42.0,Blue Horizon,Lorey Torrez,False,0.0,865.0,Failed to reach
1517,1612_01,Europa,False,E/101/P,TRAPPIST-1e,49.0,Blue Horizon,Furuson Entenedy,False,0.0,3750.0,Succesfully reached Destination
1518,1612_02,Europa,True,E/101/P,TRAPPIST-1e,47.0,Tulsa Inc,Arraid Entenedy,False,0.0,0.0,Succesfully reached Destination
1519,1613_01,Earth,False,,55 Cancri e,16.0,Tulsa Inc,Judya Josey,False,825.0,9.0,Failed to reach
1520,1614_01,Mars,False,F/321/P,TRAPPIST-1e,26.0,Tulsa Inc,Duckes Conie,True,432.0,0.0,Reached wrong destination
1521,1615_01,Earth,False,F/322/P,TRAPPIST-1e,24.0,Blue Horizon,Kencey Lopelases,False,0.0,0.0,Reached wrong destination
1522,1615_02,Earth,True,G/259/P,TRAPPIST-1e,38.0,Blue Horizon,Therta Harperez,False,0.0,0.0,Succesfully reached Destination
1523,1615_03,Earth,False,G/259/P,TRAPPIST-1e,0.0,Blue Horizon,Terina Lopelases,False,0.0,0.0,Failed to reach
1524,1617_01,Mars,False,D/53/P,PSO J318.5-22,37.0,Blue Horizon,Ots Blan,False,295.0,1575.0,Succesfully reached Destination
1525,1619_01,Earth,True,G/249/S,TRAPPIST-1e,39.0,Blue Horizon,Vanard Hinglendez,False,0.0,0.0,Succesfully reached Destination
1526,1621_01,Earth,False,F/308/S,55 Cancri e,25.0,Tulsa Inc,Jeane Dukertyler,False,553.0,0.0,Reached wrong destination
1527,1621_02,Earth,False,F/308/S,PSO J318.5-22,25.0,Tulsa Inc,Valex Dukertyler,False,172.0,129.0,Failed to reach
1528,1622_01,Mars,True,F/323/P,TRAPPIST-1e,35.0,Tulsa Inc,Jayrin Sau,False,0.0,0.0,Failed to reach
1529,1624_01,Earth,True,G/250/S,PSO J318.5-22,0.0,Tulsa Inc,Joanry Barbes,False,0.0,0.0,Reached wrong destination
1530,1624_02,Earth,False,G/250/S,55 Cancri e,46.0,Blue Horizon,Dorice Barbes,False,612.0,0.0,Reached wrong destination
1531,1624_03,Earth,,G/250/S,TRAPPIST-1e,4.0,Tulsa Inc,Eristy Barbes,False,0.0,0.0,Succesfully reached Destination
1532,1625_01,Europa,True,C/59/P,55 Cancri e,19.0,Blue Horizon,Weznif Patimonne,False,0.0,0.0,Reached wrong destination
1533,1625_02,Europa,False,C/59/P,TRAPPIST-1e,29.0,Tulsa Inc,Dabik Patimonne,False,0.0,930.0,Reached wrong destination
1534,1626_01,Earth,False,F/324/P,TRAPPIST-1e,19.0,Blue Horizon,Raceky Logannon,False,,9.0,Failed to reach
1535,1628_01,Europa,True,B/71/S,TRAPPIST-1e,47.0,Blue Horizon,Zauri Foraud,False,0.0,0.0,Failed to reach
1536,1630_01,Earth,True,G/252/S,PSO J318.5-22,1.0,Blue Horizon,Rayne Cofferson,False,0.0,0.0,Succesfully reached Destination
1537,1630_02,Earth,True,G/252/S,TRAPPIST-1e,4.0,Blue Horizon,Shery Cofferson,False,0.0,0.0,Reached wrong destination
1538,1630_03,Earth,False,F/309/S,TRAPPIST-1e,37.0,Blue Horizon,Elanda Cofferson,False,0.0,27.0,Reached wrong destination
1539,1631_01,Earth,False,E/118/S,TRAPPIST-1e,61.0,Tulsa Inc,Toniel Kennetty,False,1215.0,32.0,Reached wrong destination
1540,1632_01,Europa,True,C/62/S,TRAPPIST-1e,32.0,Blue Horizon,Cella Fatted,False,0.0,,Failed to reach
1541,1633_01,Earth,True,G/261/P,TRAPPIST-1e,4.0,Blue Horizon,Ferry Thony,False,0.0,0.0,Failed to reach
1542,1633_02,Earth,True,G/261/P,TRAPPIST-1e,16.0,Blue Horizon,Tyrony Thony,False,0.0,0.0,Reached wrong destination
1543,1634_01,Earth,True,G/253/S,55 Cancri e,25.0,Blue Horizon,Armen Conleydenan,False,0.0,0.0,Succesfully reached Destination
1544,1635_01,Earth,False,F/325/P,TRAPPIST-1e,22.0,Blue Horizon,Iandy Tuckers,False,1300.0,0.0,Reached wrong destination
1545,1636_01,Earth,False,G/254/S,TRAPPIST-1e,41.0,Blue Horizon,Daisya Connelson,False,139.0,666.0,Succesfully reached Destination
1546,1637_01,Earth,True,G/255/S,TRAPPIST-1e,25.0,Tulsa Inc,Leony Ricews,False,0.0,0.0,Succesfully reached Destination
1547,1638_01,Earth,False,E/119/S,TRAPPIST-1e,19.0,Tulsa Inc,Roydo Ballocks,False,414.0,0.0,Reached wrong destination
1548,1640_01,Earth,False,G/262/P,TRAPPIST-1e,21.0,Tulsa Inc,Essara Scotterkins,False,305.0,0.0,Succesfully reached Destination
1549,1644_01,Earth,False,F/327/P,55 Cancri e,14.0,Blue Horizon,Lavey Waltonnedy,False,0.0,2.0,Reached wrong destination
1550,1645_01,,True,,55 Cancri e,18.0,Blue Horizon,Andace Thonyderson,False,0.0,0.0,Reached wrong destination
1551,1646_01,Earth,False,G/264/P,TRAPPIST-1e,34.0,Tulsa Inc,Marily Monroellynn,False,0.0,0.0,Reached wrong destination
1552,1647_01,Earth,False,F/328/P,TRAPPIST-1e,33.0,Tulsa Inc,Juanna Fisheparks,False,954.0,0.0,Reached wrong destination
1553,1649_01,Earth,True,G/265/P,55 Cancri e,14.0,Blue Horizon,Diandi Hinglendez,False,0.0,0.0,Succesfully reached Destination
1554,1650_01,Earth,True,G/258/S,55 Cancri e,28.0,Tulsa Inc,Walla Hodes,False,0.0,0.0,Succesfully reached Destination
1555,1651_01,Earth,True,G/266/P,PSO J318.5-22,43.0,Blue Horizon,Camina Wonglasquez,False,0.0,0.0,Reached wrong destination
1556,1651_02,Earth,False,G/266/P,55 Cancri e,3.0,Blue Horizon,Ebonyd Lynnerett,False,0.0,0.0,Failed to reach
1557,1651_03,Earth,True,G/266/P,PSO J318.5-22,0.0,Blue Horizon,Deanny Wonglasquez,False,0.0,0.0,Failed to reach
1558,1653_01,Europa,False,A/19/S,,47.0,Tulsa Inc,Phernar Oderient,False,4.0,1303.0,Reached wrong destination
1559,1655_01,Earth,False,,TRAPPIST-1e,28.0,Tulsa Inc,Karay Dicksons,False,3202.0,,Failed to reach
1560,1655_02,Earth,False,F/310/S,TRAPPIST-1e,40.0,Tulsa Inc,Nadie Dicksons,False,0.0,807.0,Succesfully reached Destination
1561,1656_01,Earth,False,F/311/S,TRAPPIST-1e,17.0,Blue Horizon,Keithy Mallerez,False,1.0,160.0,Reached wrong destination
1562,1657_01,Earth,False,G/267/P,TRAPPIST-1e,21.0,Tulsa Inc,Shally Alest,False,0.0,0.0,Failed to reach
1563,1658_01,Mars,False,F/312/S,TRAPPIST-1e,,Blue Horizon,Sallos Part,False,1150.0,0.0,Reached wrong destination
1564,1659_01,Earth,False,F/313/S,TRAPPIST-1e,41.0,Tulsa Inc,Rayle Pugherman,False,0.0,82.0,Failed to reach
1565,1660_01,Earth,,E/122/S,TRAPPIST-1e,20.0,Tulsa Inc,Estina Cardner,False,0.0,1.0,Reached wrong destination
1566,1661_01,Europa,False,A/20/S,TRAPPIST-1e,56.0,Blue Horizon,Arin Fringh,False,0.0,0.0,Succesfully reached Destination
1567,1661_02,Europa,False,A/20/S,TRAPPIST-1e,57.0,Blue Horizon,Almino Earmeter,False,0.0,62.0,Reached wrong destination
1568,1661_03,Europa,True,A/20/S,TRAPPIST-1e,48.0,Tulsa Inc,Quarkib Fringh,False,0.0,0.0,Succesfully reached Destination
1569,1661_04,Europa,False,A/20/S,TRAPPIST-1e,37.0,Blue Horizon,Branev Fringh,False,0.0,2390.0,Failed to reach
1570,1662_01,Earth,False,F/314/S,PSO J318.5-22,20.0,Blue Horizon,Wenise Sterson,False,127.0,0.0,Reached wrong destination
1571,1663_01,Earth,True,G/268/P,PSO J318.5-22,36.0,Blue Horizon,Carita Villenson,False,0.0,0.0,Succesfully reached Destination
1572,1666_01,Europa,False,D/59/S,TRAPPIST-1e,38.0,Tulsa Inc,Askedus Retefule,False,158.0,787.0,Failed to reach
1573,1668_01,Earth,False,F/316/S,TRAPPIST-1e,22.0,Tulsa Inc,Millia Watsongley,False,2.0,0.0,Succesfully reached Destination
1574,1669_01,Mars,False,F/317/S,TRAPPIST-1e,31.0,Blue Horizon,Flams Spane,False,2436.0,0.0,Succesfully reached Destination
1575,1669_02,Mars,True,F/317/S,TRAPPIST-1e,0.0,Tulsa Inc,Spuffs Spane,False,0.0,0.0,Reached wrong destination
1576,1669_03,Mars,False,F/317/S,55 Cancri e,21.0,Tulsa Inc,Pokix Perte,False,1481.0,0.0,Reached wrong destination
1577,1670_01,Earth,False,G/269/P,TRAPPIST-1e,49.0,Blue Horizon,Aleen Sancasey,False,0.0,67.0,Reached wrong destination
1578,1670_02,Earth,True,G/269/P,TRAPPIST-1e,44.0,Tulsa Inc,Jordy Sancasey,False,0.0,0.0,Reached wrong destination
1579,1671_01,Europa,False,B/73/S,55 Cancri e,,Tulsa Inc,Muonan Mosteraked,False,0.0,859.0,Failed to reach
1580,1672_01,Earth,False,F/318/S,TRAPPIST-1e,29.0,Tulsa Inc,Elicia Solivers,False,7.0,0.0,Reached wrong destination
1581,1673_01,Earth,False,F/330/P,55 Cancri e,16.0,Blue Horizon,Benny Perrerojass,False,876.0,0.0,Succesfully reached Destination
1582,1674_01,Earth,True,G/260/S,PSO J318.5-22,20.0,Tulsa Inc,,False,0.0,0.0,Succesfully reached Destination
1583,1676_01,Earth,True,G/270/P,TRAPPIST-1e,26.0,Blue Horizon,Pennie Staffersby,False,0.0,0.0,Reached wrong destination
1584,1677_01,Earth,False,E/103/P,TRAPPIST-1e,19.0,Tulsa Inc,Warry Robins,False,5.0,87.0,Reached wrong destination
1585,1681_01,Earth,False,G/261/S,TRAPPIST-1e,34.0,Blue Horizon,Tonia Englence,False,1.0,89.0,Failed to reach
1586,1682_01,Mars,True,F/331/P,TRAPPIST-1e,38.0,Blue Horizon,Miten Watte,False,0.0,0.0,Reached wrong destination
1587,1685_01,Earth,False,,55 Cancri e,51.0,Blue Horizon,Sanda Dillestron,False,0.0,260.0,Reached wrong destination
1588,1685_02,Earth,False,G/272/P,55 Cancri e,7.0,Tulsa Inc,Vana Dillestron,False,0.0,0.0,Reached wrong destination
1589,1685_03,Earth,True,G/272/P,TRAPPIST-1e,3.0,Blue Horizon,Camina Dillestron,False,0.0,0.0,Failed to reach
1590,1687_01,Mars,False,F/334/P,TRAPPIST-1e,26.0,Blue Horizon,Bases Batte,True,714.0,450.0,Succesfully reached Destination
1591,1688_01,Earth,False,E/124/S,TRAPPIST-1e,27.0,Blue Horizon,Tyle Webstenson,False,233.0,554.0,Succesfully reached Destination
1592,1688_02,Earth,True,,TRAPPIST-1e,7.0,Blue Horizon,Claura Webstenson,False,,0.0,Reached wrong destination
1593,1688_03,Earth,True,G/262/S,TRAPPIST-1e,19.0,Blue Horizon,Line Webstenson,False,,0.0,Reached wrong destination
1594,1690_01,Earth,False,F/335/P,TRAPPIST-1e,28.0,Blue Horizon,Heryle Paulllegory,False,0.0,26.0,Failed to reach
1595,1691_01,Mars,False,F/321/S,TRAPPIST-1e,27.0,Tulsa Inc,Sesh Giba,False,3482.0,1234.0,Reached wrong destination
1596,1694_01,Earth,True,G/263/S,PSO J318.5-22,31.0,Blue Horizon,Iria Chavezalez,False,0.0,,Reached wrong destination
1597,1695_01,Earth,False,G/264/S,TRAPPIST-1e,26.0,Blue Horizon,Fredy Moraleney,False,324.0,0.0,Succesfully reached Destination
1598,1696_01,Europa,False,B/55/P,TRAPPIST-1e,43.0,Blue Horizon,Alam Iderinelay,False,0.0,760.0,Failed to reach
1599,1697_01,Earth,False,G/274/P,TRAPPIST-1e,23.0,Tulsa Inc,Hollie Blainson,,0.0,13.0,Succesfully reached Destination
1600,1698_01,,True,E/125/S,PSO J318.5-22,14.0,Tulsa Inc,Cakes Make,False,0.0,0.0,Reached wrong destination
1601,1699_01,Earth,False,F/336/P,55 Cancri e,47.0,Tulsa Inc,Sall Barkeretton,False,0.0,574.0,Succesfully reached Destination
1602,1700_01,Europa,True,B/74/S,TRAPPIST-1e,17.0,Blue Horizon,Zavior Waring,False,0.0,0.0,Succesfully reached Destination
1603,1700_02,Europa,False,B/74/S,TRAPPIST-1e,64.0,Tulsa Inc,Solaron Waring,False,0.0,4.0,Reached wrong destination
1604,1704_01,Mars,False,D/60/S,TRAPPIST-1e,13.0,Tulsa Inc,Tors Breke,False,1112.0,0.0,Failed to reach
1605,1704_02,Mars,False,D/60/S,55 Cancri e,18.0,Blue Horizon,Allota Fincy,False,86.0,1164.0,Reached wrong destination
1606,1705_01,Mars,False,E/126/S,TRAPPIST-1e,29.0,Tulsa Inc,Barave Chake,True,0.0,0.0,Succesfully reached Destination
1607,1708_01,Earth,False,F/338/P,PSO J318.5-22,70.0,Blue Horizon,Lavey Hopez,False,0.0,3.0,Succesfully reached Destination
1608,1709_01,Mars,False,F/326/S,TRAPPIST-1e,23.0,Tulsa Inc,Jurbet Minen,False,31.0,0.0,Reached wrong destination
1609,1709_02,Mars,False,D/61/S,TRAPPIST-1e,23.0,Blue Horizon,Bet Minen,False,2210.0,0.0,Reached wrong destination
1610,1709_03,Mars,False,,TRAPPIST-1e,35.0,Tulsa Inc,Bleark Minen,False,1313.0,0.0,Failed to reach
1611,1709_04,Mars,False,E/127/S,TRAPPIST-1e,17.0,Blue Horizon,Donut Minen,False,1744.0,0.0,Succesfully reached Destination
1612,1709_05,Mars,True,F/326/S,TRAPPIST-1e,26.0,Tulsa Inc,Fams Minen,False,0.0,0.0,Reached wrong destination
1613,1709_06,Mars,False,D/61/S,TRAPPIST-1e,15.0,Blue Horizon,Tyog Minen,False,1554.0,0.0,Succesfully reached Destination
1614,1709_07,Mars,False,F/326/S,TRAPPIST-1e,19.0,Tulsa Inc,Cocowl Minen,False,285.0,54.0,Succesfully reached Destination
1615,1710_01,Earth,True,G/276/P,PSO J318.5-22,20.0,Tulsa Inc,Andrey Mcgowaymond,False,0.0,0.0,Failed to reach
1616,1711_01,Earth,,F/327/S,TRAPPIST-1e,51.0,Tulsa Inc,,False,437.0,244.0,Failed to reach
1617,1712_01,Mars,,F/339/P,TRAPPIST-1e,17.0,Blue Horizon,,False,139.0,0.0,Reached wrong destination
1618,1712_02,Mars,False,F/339/P,TRAPPIST-1e,27.0,Blue Horizon,Cinets Pamca,False,103.0,1.0,Failed to reach
1619,1713_01,Earth,False,G/277/P,TRAPPIST-1e,43.0,Blue Horizon,Calvia Dyers,False,84.0,726.0,Reached wrong destination
1620,1714_01,Earth,False,G/265/S,TRAPPIST-1e,5.0,Tulsa Inc,Lorian Parsoney,False,0.0,0.0,Succesfully reached Destination
1621,1715_01,Earth,True,G/266/S,TRAPPIST-1e,17.0,Blue Horizon,Camily Mirandry,False,0.0,0.0,Succesfully reached Destination
1622,1717_01,Earth,False,E/105/P,TRAPPIST-1e,40.0,Tulsa Inc,Alicey Franankson,False,813.0,0.0,Succesfully reached Destination
1623,1717_02,Earth,False,E/105/P,TRAPPIST-1e,38.0,Tulsa Inc,Yola Fielsenders,False,4.0,0.0,Reached wrong destination
1624,1718_01,Earth,True,,TRAPPIST-1e,20.0,Tulsa Inc,Elindy Reyervaney,False,0.0,0.0,Succesfully reached Destination
1625,1719_01,Earth,True,G/278/P,TRAPPIST-1e,13.0,Blue Horizon,Kerryn Savaraldez,False,0.0,0.0,Succesfully reached Destination
1626,1721_01,Earth,False,F/341/P,TRAPPIST-1e,15.0,Blue Horizon,Frandy Alest,False,320.0,36.0,Reached wrong destination
1627,1723_01,Earth,False,E/128/S,TRAPPIST-1e,15.0,Tulsa Inc,Ivaney Holcompson,,852.0,0.0,Succesfully reached Destination
1628,1724_01,Europa,False,A/21/S,55 Cancri e,59.0,Tulsa Inc,Hekark Diateous,False,8.0,1563.0,Failed to reach
1629,1725_01,Earth,False,F/328/S,TRAPPIST-1e,24.0,Blue Horizon,Breney Wheelez,False,0.0,201.0,Succesfully reached Destination
1630,1727_01,Mars,True,F/342/P,,,Blue Horizon,Gibil Barte,False,0.0,0.0,Succesfully reached Destination
1631,1727_02,Mars,False,D/54/P,55 Cancri e,52.0,Tulsa Inc,Emoles Barte,False,1279.0,0.0,Reached wrong destination
1632,1728_01,Earth,False,G/280/P,TRAPPIST-1e,38.0,Blue Horizon,Elle Bakerson,False,553.0,0.0,Failed to reach
1633,1729_01,Earth,False,F/343/P,TRAPPIST-1e,26.0,Blue Horizon,Billya Merce,False,21.0,0.0,Succesfully reached Destination
1634,1730_01,Earth,False,E/106/P,55 Cancri e,17.0,Blue Horizon,Elson Curton,False,68.0,0.0,Failed to reach
1635,1731_01,Earth,True,G/281/P,PSO J318.5-22,17.0,Tulsa Inc,Alfrey Santry,False,0.0,0.0,Reached wrong destination
1636,1731_02,Earth,False,G/281/P,55 Cancri e,20.0,Blue Horizon,Lestie Santry,False,1.0,808.0,Reached wrong destination
1637,1733_01,Earth,False,F/344/P,TRAPPIST-1e,15.0,Tulsa Inc,Stevey Chanan,False,1336.0,108.0,Reached wrong destination
1638,1734_01,Earth,True,G/283/P,TRAPPIST-1e,30.0,Blue Horizon,Guadae Patrichane,False,0.0,0.0,Succesfully reached Destination
1639,1736_01,Earth,True,G/284/P,PSO J318.5-22,22.0,Blue Horizon,Therry Blancoy,False,0.0,0.0,Reached wrong destination
1640,1738_01,Earth,False,E/129/S,TRAPPIST-1e,18.0,Blue Horizon,Rosey Sawyerson,False,0.0,0.0,Reached wrong destination
1641,1738_02,Earth,True,G/268/S,55 Cancri e,22.0,Blue Horizon,Wenny Sawyerson,False,0.0,0.0,Reached wrong destination
1642,1739_01,Earth,True,G/269/S,PSO J318.5-22,20.0,Blue Horizon,Wine Jarvey,False,0.0,0.0,Failed to reach
1643,1740_01,Earth,False,G/270/S,TRAPPIST-1e,22.0,Blue Horizon,Eillis Torrez,False,762.0,13.0,Reached wrong destination
1644,1742_01,Mars,False,D/55/P,PSO J318.5-22,34.0,Blue Horizon,Anack Trad,True,49.0,478.0,Succesfully reached Destination
1645,1745_01,Europa,False,E/130/S,TRAPPIST-1e,28.0,Blue Horizon,,False,0.0,1310.0,Failed to reach
1646,1746_01,Mars,True,F/331/S,TRAPPIST-1e,50.0,Tulsa Inc,Clers Bache,False,0.0,0.0,Succesfully reached Destination
1647,1747_01,Earth,False,G/271/S,55 Cancri e,19.0,Blue Horizon,Line Santantines,False,0.0,0.0,Reached wrong destination
1648,1748_01,Earth,False,G/287/P,TRAPPIST-1e,21.0,Tulsa Inc,Jeresa Burchrison,False,0.0,0.0,Reached wrong destination
1649,1748_02,Earth,False,G/287/P,TRAPPIST-1e,0.0,Blue Horizon,Erice Burchrison,False,0.0,0.0,Failed to reach
1650,1748_03,Earth,False,G/287/P,TRAPPIST-1e,4.0,Tulsa Inc,Keithy Burchrison,False,0.0,0.0,Succesfully reached Destination
1651,1749_01,Earth,True,G/288/P,PSO J318.5-22,59.0,Blue Horizon,Monald Coley,False,0.0,0.0,Failed to reach
1652,1752_01,Earth,False,F/333/S,55 Cancri e,15.0,Blue Horizon,Dell Chavezalez,False,1006.0,1.0,Failed to reach
1653,1753_01,Earth,True,G/272/S,TRAPPIST-1e,24.0,Blue Horizon,Amela Moodson,False,0.0,0.0,Succesfully reached Destination
1654,1755_01,Earth,True,G/273/S,TRAPPIST-1e,26.0,Blue Horizon,Leneva Mulley,False,0.0,0.0,Reached wrong destination
1655,1757_01,Earth,False,F/334/S,TRAPPIST-1e,67.0,Tulsa Inc,Juline Bradamss,False,26.0,809.0,Succesfully reached Destination
1656,1758_01,Earth,False,G/274/S,TRAPPIST-1e,55.0,Blue Horizon,Maril Fielsenders,False,587.0,0.0,Succesfully reached Destination
1657,1760_01,Earth,False,F/336/S,TRAPPIST-1e,50.0,Tulsa Inc,Elicey Cardsay,False,742.0,21.0,Failed to reach
1658,1761_01,Earth,False,F/347/P,55 Cancri e,23.0,Tulsa Inc,Ine Sweekstarks,False,145.0,490.0,Failed to reach
1659,1762_01,Earth,False,E/132/S,PSO J318.5-22,21.0,Blue Horizon,Sylvin Casez,False,2400.0,7.0,Reached wrong destination
1660,1762_02,Earth,False,G/275/S,,15.0,Tulsa Inc,Thery Casez,False,104.0,,Failed to reach
1661,1763_01,Europa,False,E/133/S,TRAPPIST-1e,41.0,Tulsa Inc,Diskeon Stering,False,0.0,3240.0,Reached wrong destination
1662,1764_01,Mars,True,F/337/S,TRAPPIST-1e,59.0,Tulsa Inc,Gies Laai,False,0.0,0.0,Failed to reach
1663,1764_02,Mars,False,E/134/S,TRAPPIST-1e,18.0,Blue Horizon,Cin Laai,False,0.0,0.0,Succesfully reached Destination
1664,1766_01,Earth,False,F/338/S,55 Cancri e,21.0,Tulsa Inc,Ronne Adavisons,False,112.0,0.0,Failed to reach
1665,1767_01,Europa,True,C/65/S,55 Cancri e,14.0,Blue Horizon,Hekaron Gleroling,False,0.0,0.0,Failed to reach
1666,1767_02,Europa,False,C/65/S,TRAPPIST-1e,50.0,Blue Horizon,Decruxa Stewder,False,3677.0,782.0,Reached wrong destination
1667,1767_03,Europa,False,C/65/S,TRAPPIST-1e,32.0,Tulsa Inc,Coxatik Gleroling,False,2973.0,3368.0,Failed to reach
1668,1767_04,Europa,True,C/65/S,TRAPPIST-1e,46.0,Tulsa Inc,Coxah Gleroling,False,0.0,0.0,Succesfully reached Destination
1669,1768_01,Earth,False,G/276/S,TRAPPIST-1e,,Tulsa Inc,Artis Beckeey,False,0.0,24.0,Reached wrong destination
1670,1769_01,Mars,True,F/339/S,TRAPPIST-1e,58.0,Tulsa Inc,Choney Sinda,False,0.0,0.0,Failed to reach
1671,1770_01,Europa,True,B/75/S,55 Cancri e,15.0,Blue Horizon,Tauxon Wincer,False,0.0,0.0,Reached wrong destination
1672,1771_01,Earth,False,G/291/P,TRAPPIST-1e,35.0,Tulsa Inc,Antone Cardner,False,0.0,338.0,Failed to reach
1673,1772_01,Mars,False,F/348/P,TRAPPIST-1e,30.0,Tulsa Inc,Cheats Butty,False,1220.0,0.0,Succesfully reached Destination
1674,1774_01,Mars,True,E/135/S,TRAPPIST-1e,30.0,Blue Horizon,Anakes Canie,False,0.0,0.0,Reached wrong destination
1675,1775_01,Earth,False,G/277/S,TRAPPIST-1e,43.0,Blue Horizon,Murie Mejiaddox,False,0.0,0.0,Failed to reach
1676,1776_01,Earth,False,G/278/S,TRAPPIST-1e,21.0,Blue Horizon,Lynnon Wolffy,False,0.0,0.0,Reached wrong destination
1677,1778_01,Earth,True,G/279/S,PSO J318.5-22,15.0,Blue Horizon,Stanya Adkinson,False,0.0,0.0,Reached wrong destination
1678,1779_01,Earth,False,F/349/P,55 Cancri e,37.0,Tulsa Inc,Evan Hermanapp,False,164.0,603.0,Failed to reach
1679,1781_01,Europa,False,C/66/S,55 Cancri e,28.0,Blue Horizon,Alballa Brailidy,False,0.0,11026.0,Reached wrong destination
1680,1782_01,Earth,True,,TRAPPIST-1e,28.0,Tulsa Inc,Stald Moodson,False,0.0,0.0,Reached wrong destination
1681,1782_02,Earth,False,F/341/S,TRAPPIST-1e,40.0,Blue Horizon,Carold Moodson,,596.0,,Failed to reach
1682,1783_01,Earth,False,G/281/S,55 Cancri e,42.0,Blue Horizon,Carma Garnettiz,False,28.0,0.0,Reached wrong destination
1683,1783_02,Earth,True,G/281/S,PSO J318.5-22,21.0,Blue Horizon,Francy Garnettiz,False,0.0,0.0,Failed to reach
1684,1785_01,Mars,True,E/107/P,55 Cancri e,31.0,Tulsa Inc,Miten Kniva,False,0.0,0.0,Reached wrong destination
1685,1786_01,Earth,False,F/342/S,TRAPPIST-1e,51.0,Tulsa Inc,Violey Jacostaney,False,28.0,94.0,Succesfully reached Destination
1686,1792_01,Mars,False,F/352/P,TRAPPIST-1e,73.0,Blue Horizon,Duckes Brazo,False,27.0,2.0,Reached wrong destination
1687,1796_01,Europa,True,C/67/S,TRAPPIST-1e,26.0,Blue Horizon,Alcyon Hariourcal,,0.0,0.0,Failed to reach
1688,1797_01,Europa,True,B/57/P,55 Cancri e,33.0,Tulsa Inc,Dhenar Blanspe,False,0.0,0.0,Succesfully reached Destination
1689,1798_01,Earth,False,E/137/S,TRAPPIST-1e,39.0,Tulsa Inc,Bel Mcfarley,False,1.0,275.0,Failed to reach
1690,1799_01,Earth,False,G/295/P,TRAPPIST-1e,19.0,Tulsa Inc,Shalle Leonaldez,,5.0,639.0,Succesfully reached Destination
1691,1800_01,Earth,False,G/283/S,55 Cancri e,12.0,Tulsa Inc,Jarena Goffey,False,0.0,0.0,Reached wrong destination
1692,1800_02,Earth,True,G/283/S,55 Cancri e,10.0,Blue Horizon,Nelle Goffey,False,0.0,0.0,Failed to reach
1693,1800_03,Earth,True,G/283/S,TRAPPIST-1e,0.0,Tulsa Inc,Vick Goffey,False,0.0,0.0,Succesfully reached Destination
1694,1800_04,Earth,False,G/283/S,TRAPPIST-1e,0.0,Tulsa Inc,Annah Morsentley,False,0.0,0.0,Reached wrong destination
1695,1800_05,Earth,True,G/283/S,TRAPPIST-1e,1.0,Blue Horizon,Wandy Goffey,False,0.0,0.0,Failed to reach
1696,1802_01,Earth,False,E/109/P,TRAPPIST-1e,33.0,Blue Horizon,Alley Brantuarez,False,0.0,0.0,Reached wrong destination
1697,1803_01,Earth,False,F/354/P,55 Cancri e,23.0,Blue Horizon,Nelsie Puckley,False,0.0,169.0,Reached wrong destination
1698,1804_01,Mars,True,F/355/P,TRAPPIST-1e,5.0,Tulsa Inc,Minies Curle,False,0.0,0.0,Succesfully reached Destination
1699,1805_01,Earth,True,G/284/S,TRAPPIST-1e,24.0,Blue Horizon,Doryn Bradlerson,False,0.0,0.0,Reached wrong destination
1700,1806_01,Mars,False,E/138/S,TRAPPIST-1e,26.0,Blue Horizon,Goos Hotte,False,0.0,0.0,Failed to reach
1701,1807_01,Europa,False,B/58/P,55 Cancri e,30.0,Tulsa Inc,Ainor Ingetrody,False,0.0,3722.0,Failed to reach
1702,1808_01,Earth,False,F/346/S,TRAPPIST-1e,33.0,Tulsa Inc,Rician Pollarkeeks,False,0.0,763.0,Failed to reach
